beach_name,measurement_timestamp,water_temperature,turbidity,transducer_depth,wave_height
Urbanova Beach,1514956165550,16.26203393803115,1.8188638376592925,0.3059770902691197,8.682108471138372
Urbanova Beach,1520970003195,17.613349188618255,1.9300242134415244,0.9184535659416242,7.274144922263639
Urbanova Beach,1518393231402,16.02038824091009,1.097709556874877,0.9663624708265758,6.942462454841018
Postiguet Beach,1516879996238,22.244319567196634,1.8360551449887106,0.8521699859100913,5.522428729060058
Muchavista Beach,1519669988906,20.45376138261188,1.0173732093574614,0.3604446941508008,8.717489722656214
San Juan Beach,1517085642283,25.458056461596435,1.8404454982071123,0.5884956922045246,0.24230280627641382
Postiguet Beach,1516396893876,12.349431588728361,1.9280478790194997,0.37268567070284375,3.4219260874923894
Postiguet Beach,1523678763334,18.354568170656055,1.9084213449676621,0.9153840953958852,8.071721981119655
Postiguet Beach,1523461230371,19.55267191898056,1.128113667073741,0.9584504726010256,6.960229298331557
San Juan Beach,1517661159360,20.74277754487427,1.7433528049777802,0.5584845618132307,8.26077610830051
Urbanova Beach,1515980713614,20.236126268504265,1.3472163340800964,0.8335257012762329,2.6336615834103263
Postiguet Beach,1518894015147,17.721773449946774,1.754764167173327,0.7416695864809589,6.540163342374965
Postiguet Beach,1525214798510,21.56804653299019,1.9906391988158356,0.8930026597337248,7.834518049080995
San Juan Beach,1516201871632,23.465711389740715,1.322123825193727,0.23102608102395317,6.612953839014783
Carabassi Beach,1518202078888,24.399445748796403,1.0998130174779517,0.9158812127605194,5.402603644637852
San Juan Beach,1515458078445,19.81004856487958,1.4747808320780913,0.6735947376636413,2.265026160351467
Urbanova Beach,1515991513874,19.44411419136675,1.5295599853543784,0.42249167054660863,5.2435072122119895
Carabassi Beach,1526142911776,18.437689515679818,1.6243154412068548,0.31798365578068544,9.861471383864288
Postiguet Beach,1517256228100,23.47307758392934,1.9102431055923472,0.07864110719776318,3.825181631884451
Carabassi Beach,1525372141521,14.346356299085073,1.5204237318926235,0.3835390369642827,3.1065343420893563
Urbanova Beach,1525539658233,21.28737827046685,1.8848990024896652,0.2193174987161638,7.852952774057771
Urbanova Beach,1523729904877,19.412577498701083,1.2261937230363422,0.4856105565694494,7.18804691465479
San Juan Beach,1522896784136,21.015805773050865,1.3157058416452314,0.09293402522545491,9.644994406426653
Urbanova Beach,1517763310429,24.129252144999143,1.1488253913637059,0.8460626213872661,2.471960060889279
Muchavista Beach,1525278039570,21.82553162618687,1.3434036112076455,0.9053665680580028,6.9905792474493476
Urbanova Beach,1523020651199,20.93695756955764,1.2556171989131757,0.16099240183164487,4.318394209319258
San Juan Beach,1517562808263,19.909826311500073,1.9415724428490542,0.1375083603521684,3.6343405957735415
Urbanova Beach,1524534290589,15.898389832481481,1.4027674569343893,0.6430883039571815,5.675883560955822
San Juan Beach,1521754871693,17.016744026044837,1.5774479614685069,0.0067249885282344435,3.667560372349725
Muchavista Beach,1516590370891,24.16155707913527,1.5108399506530992,0.5521517713972559,1.7072634925883843
Urbanova Beach,1515699448019,24.297304616402343,1.9662115870245485,0.4892726521885101,9.3546608260501
Urbanova Beach,1516442984976,18.954676052770196,1.934523737684933,0.6055356177749528,4.139864808192894
San Juan Beach,1519426977542,14.869971413170733,1.5085257873058464,0.9447036972336874,4.744218471679749
Carabassi Beach,1520108988802,21.598271618873824,1.982670468447404,0.3551527926687995,2.10382516769254
Carabassi Beach,1523679728661,17.7654816880885,1.0615812974863412,0.07259599714915022,8.680925978716806
Urbanova Beach,1518087709438,22.93953838389176,1.7428111027707074,0.1505940145934651,3.654311984189017
Urbanova Beach,1522801805237,18.646995355699364,1.2631187961048798,0.00975619422266627,7.403585113655822
Carabassi Beach,1515316356434,25.505343266081894,1.2071109176712436,0.5966073727061887,2.6063694895047025
Carabassi Beach,1522587249667,14.294384216103012,1.9028086397458495,0.06497495021409405,3.0826188814179303
Muchavista Beach,1520349096730,20.04128712380999,1.6809770030840183,0.7505138541834215,2.500189646032954
Urbanova Beach,1520318884461,21.28133793197537,1.1968115752775224,0.025561745763366006,6.152325158330369
Urbanova Beach,1522119111570,16.228058299593428,1.447520276818294,0.7246610347900759,1.6621780562230852
Urbanova Beach,1524780483817,17.43373647049358,1.6929906902150007,0.17948414725700634,5.745333097466191
Carabassi Beach,1520565271292,21.72915262139142,1.0429246156823946,0.2921497109004394,6.002436178824505
Carabassi Beach,1515073628431,22.407143146267096,1.1354759767461746,0.08767006770872565,0.780229962480417
Postiguet Beach,1519859258482,19.53311397143284,1.3434750213298807,0.8916179571886129,1.7880459616271946
Carabassi Beach,1516658701008,24.523271287164913,1.3131011910245927,0.41604316813277786,2.7363465881729154
Postiguet Beach,1524027379023,17.075456447825772,1.9485686411554497,0.7160837855557713,7.925886403241415
Postiguet Beach,1523720252384,17.03960117327294,1.4263402132519616,0.4111584413072722,9.91223688289872
Urbanova Beach,1524142979831,22.312177117518207,1.9807515302975456,0.9025025180833415,0.4774132431998705
Carabassi Beach,1514852886169,12.62455986845501,1.0796194857954746,0.22498070246113522,4.070358586039824
Muchavista Beach,1521521308331,22.513072432227418,1.8308601426693547,0.13579468652925075,5.249754051505534
Urbanova Beach,1517146454010,14.657122159793838,1.1126342105039804,0.628550896190877,6.849374548817518
Carabassi Beach,1517531837298,18.276405818310817,1.6419450966995799,0.9130624519699785,7.424116707502739
Carabassi Beach,1520774663726,15.09768061867734,1.8180342185465252,0.12594759048180104,7.073785135137551
Postiguet Beach,1516866189951,21.920828218340986,1.0189253344156048,0.9448361203000188,5.57947853406747
Postiguet Beach,1523100837008,24.556420280466963,1.5696024406886209,0.9155964501835786,6.24480817158358
Carabassi Beach,1526098633471,18.538916288095905,1.6510732805971908,0.24242228242151775,2.689052751988754
Urbanova Beach,1526276149437,22.940952211490124,1.3568026288008488,0.7599220769480934,4.095843100894191
Muchavista Beach,1525152960681,12.336883778375785,1.128150208434196,0.916729749752816,2.913080635545445
Muchavista Beach,1523831469124,18.87824342685742,1.3565110274009222,0.45648356424970893,8.492294034137117
Urbanova Beach,1516566236643,21.44077533978362,1.887209892908868,0.6831724871401404,7.429161654940067
San Juan Beach,1516747210942,23.37991055725469,1.9852673459304273,0.4472427336108601,6.360571726150524
Carabassi Beach,1515008941009,19.5560705574463,1.9134433131303006,0.14246653420087496,6.237941681217741
Postiguet Beach,1516988534315,16.98755985906626,1.8295684086047315,0.20642244892025774,1.2479668610343684
Urbanova Beach,1520291140993,15.577706094880135,1.893379968598488,0.2602075759557855,0.8848430327509362
Urbanova Beach,1525092904030,14.72065436622479,1.1578055053581817,0.8391436144091489,6.048439027679187
Muchavista Beach,1519379334601,14.555986536854327,1.9206383619339666,0.37626612292180794,9.100847367637662
San Juan Beach,1520811492078,22.943395463293626,1.3570473499059788,0.8158021472504543,1.7840156396428444
Muchavista Beach,1519291543313,14.03042717025059,1.2205195080291413,0.47499000220339893,1.4005954911567113
Muchavista Beach,1523978916185,20.951920791196144,1.7047921831194666,0.0900885027895949,4.271536488347006
Postiguet Beach,1516581300031,23.89604129668204,1.4887054606730143,0.49000519974209156,5.145510905530278
Muchavista Beach,1514784257707,16.427794380192065,1.34272837185476,0.9474146231887303,9.185972816877081
San Juan Beach,1516582531988,22.44108790367875,1.2118273289304962,0.34587151263469174,6.033402424224032
Urbanova Beach,1518322129735,16.61988349883214,1.2485223182624188,0.5921628799365938,4.6548104135073425
Carabassi Beach,1526094747582,24.350354784185996,1.877028918595312,0.9677697772817617,7.111524574057507
San Juan Beach,1516215743596,16.77648598889332,1.9229468696013474,0.7148586280871133,7.572613141736978
Postiguet Beach,1523142209951,19.567427459666785,1.607417684270467,0.36025495988192013,4.934085280029136
Urbanova Beach,1523722061312,19.212821288101523,1.679056471351295,0.30249044484799825,9.309289357605287
Muchavista Beach,1524509885318,24.73836357070362,1.7773538400746611,0.6750785567914346,2.0709657014666956
Urbanova Beach,1520625629641,19.72858703206945,1.3646926731941984,0.2795727344871397,1.5108959760183323
San Juan Beach,1523154047033,16.18051025438941,1.7848686697493021,0.4605204397698194,7.013360550375693
Muchavista Beach,1522969236965,23.847527106779342,1.3990875731709995,0.2496092723347768,6.33285261082775
Postiguet Beach,1521335366410,20.119866448817945,1.7878681045192182,0.18364608096262658,9.590739318728636
Muchavista Beach,1520510066332,18.244778204031252,1.130655078720409,0.24759001867099795,9.914172930085675
Carabassi Beach,1516190366950,17.750902838419773,1.7057519371261294,0.9239505887889268,2.730846374259913
Urbanova Beach,1518324857579,19.576466954210915,1.7563686566773078,0.6659825864939191,6.9830548743256715
Carabassi Beach,1515851945967,17.947583206343488,1.4364120284440896,0.7225135266833127,5.041501468213879
Muchavista Beach,1518837097253,20.505110971781793,1.749081212172971,0.6636316875941182,3.903247655838698
Postiguet Beach,1525754324509,21.643820825853023,1.3404848006027463,0.26563287401956537,8.413328606703377
Postiguet Beach,1523743667840,22.156431198046512,1.2190333950144114,0.9564224331279507,3.8771684056827214
Postiguet Beach,1521081855461,23.3463258104467,1.8225357883755435,0.21876478171383695,7.121498751881181
Postiguet Beach,1520589725148,25.285168487267693,1.6471703331425238,0.1909225980185616,0.48646251265367146
Urbanova Beach,1523716788768,13.963511210545063,1.9013779869196292,0.07222489724872772,4.435839894129992
Muchavista Beach,1518342138911,24.609681471843693,1.2531219692964548,0.7813000755543202,7.819800946472718
San Juan Beach,1523840511077,21.16144118240557,1.4342513728896715,0.2445826291089328,1.0746419132727778
Muchavista Beach,1515423271379,15.970158422221171,1.0009928887351842,0.7724112409193838,2.5426730468154664
Postiguet Beach,1521629747428,19.730878617366415,1.9755514478988214,0.671256059751064,1.0805490129503383
Urbanova Beach,1523435539144,23.795642968939866,1.8563114692166252,0.6058601546370982,7.861358530490095
Urbanova Beach,1518803435942,23.63048564467281,1.581143058028918,0.717562420245313,6.513259974031587
San Juan Beach,1523347660858,20.222105966059356,1.7481591204659566,0.2252755739405755,4.819281072879702
Postiguet Beach,1517721288712,24.220783864344757,1.1277580106156746,0.6246863473625545,0.9018370928909201
Postiguet Beach,1520000285444,12.968639126859165,1.4587538323732059,0.593522373153449,7.467309661686339
Carabassi Beach,1517143410515,12.203634051888017,1.8847131138703974,0.2567277849402564,2.1275620865579388
Carabassi Beach,1523688908551,12.148142394850742,1.374546230452839,0.19767867154697072,4.47356891821862
Urbanova Beach,1515794928122,15.265396063047794,1.6392551996253142,0.3000819507005945,8.520787187848343
Carabassi Beach,1521809766011,13.615305714648098,1.4581560448804347,0.3844619389121128,5.4339859369069705
Carabassi Beach,1516851224667,19.1653283659151,1.69303417857134,0.30789020187269045,3.5793910206241613
Postiguet Beach,1520631002861,13.685125328238275,1.5976591879212392,0.515349542343404,8.699115755903668
Carabassi Beach,1514917549484,23.500661252009483,1.95906272442723,0.2571962670475644,6.287463554490388
Muchavista Beach,1516420101448,22.14838491998842,1.3243397935324457,0.5215574874060229,2.0910586240292077
Muchavista Beach,1517404219538,14.976057148216475,1.111277124514538,0.21875316003013778,1.6484603187648872
Carabassi Beach,1524207604749,22.901998336521544,1.9725905280869642,0.09459920715004855,7.30331681359035
Postiguet Beach,1520962159388,12.542339637307778,1.4041801981587927,0.19601412050694866,2.6491600351059663
Urbanova Beach,1523336984244,21.48922857955106,1.2807911664535434,0.37184381168781433,2.9519550831435524
Muchavista Beach,1525067890824,15.653724283751313,1.54655478026255,0.9543213792324394,6.755484631438934
Urbanova Beach,1521862777947,24.398478617975435,1.8053856173479503,0.7515272828197164,0.22747640688628995
San Juan Beach,1517781674887,23.792266578652175,1.1037442916326679,0.7380991614097739,2.3106915087863076
Carabassi Beach,1525944695745,17.11245843397283,1.8030391147352691,0.06478922061565362,4.326836375875385
Urbanova Beach,1521632939536,18.132387395403754,1.1802153178485724,0.4774835145521442,8.897172631095918
Postiguet Beach,1525416422777,14.266719620836502,1.4420462574111648,0.2385183116326801,1.5594880740926704
Urbanova Beach,1517030831702,25.575200562595562,1.4282448963844177,0.6526470033182701,0.9085905319742864
Carabassi Beach,1520016522109,18.95149486802143,1.5741739624654323,0.8619179797537364,9.621437343633916
Muchavista Beach,1524284438143,19.68202404523757,1.1353240500106372,0.9671265103126964,3.508614649886321
Muchavista Beach,1521922564692,15.018420979086331,1.1710579840423014,0.9933936499560734,7.396392509950601
Muchavista Beach,1518729801645,23.938837734645794,1.5155948786696067,0.4279256310316435,6.811171020390434
Muchavista Beach,1523529069787,19.224577848307966,1.9037128053005845,0.7190163705434939,9.597903223539875
San Juan Beach,1518301714276,24.445439171919272,1.871521188407474,0.15741786868394236,8.479393185486316
San Juan Beach,1516260812624,25.6975389790657,1.7110876830316828,0.40881665149907,7.861334479329894
San Juan Beach,1516732328478,24.57811059381225,1.8752012499950181,0.45102500841832716,0.9517128458869797
Carabassi Beach,1519776070984,13.271213755494891,1.0512843882538632,0.8721689603265423,6.829857473162035
San Juan Beach,1525964186112,22.147218728199217,1.7032033908554982,0.6947312791723832,6.610365179306159
Muchavista Beach,1517190719929,23.788527157317006,1.529719330910135,0.29337066383509336,3.0048500758132337
Urbanova Beach,1516926751051,20.69145115019958,1.7097014018024563,0.027450375800048055,3.3882540884003594
Carabassi Beach,1518736453416,15.474038361017417,1.47740846469615,0.16078710657407436,1.3765311995709393
Urbanova Beach,1516856248305,15.235948645658905,1.0951009434193937,0.31568318595953326,2.469938444893588
Urbanova Beach,1526256510160,16.6092247736917,1.7727466491187238,0.05453698757253078,0.6184247376018357
Muchavista Beach,1520978970075,17.053284581326892,1.8732750237941587,0.4194548620771822,5.200614610489242
Muchavista Beach,1521025689116,15.407024413126535,1.7704531587658172,0.07204540788683067,0.957137787424335
Carabassi Beach,1518601587789,12.193444161830381,1.8780963531527708,0.8851566031987957,1.8871573664903845
Carabassi Beach,1519260775025,17.48142952180006,1.5508815073003404,0.2610477646544618,4.222578859416941
Muchavista Beach,1521500776872,19.536744762871383,1.7241372884536417,0.6427836634687223,5.957727877533017
Carabassi Beach,1517739928527,19.294509427652812,1.1943327673880848,0.20735550400747005,6.720901730916987
Urbanova Beach,1521473837540,18.118532113090062,1.888815958148946,0.9652548381174679,4.98582423467163
Muchavista Beach,1524016717866,16.87027198315206,1.615516580534758,0.38297013101411426,2.093276797573509
Urbanova Beach,1520775842024,14.110486240911834,1.6530954665835171,0.9266862568358085,3.17826387746224
Muchavista Beach,1525864159715,24.775041397756663,1.4269818260740084,0.7782620094106568,1.2342465961292752
San Juan Beach,1524214300961,25.64274808643914,1.4572991015672163,0.4441253055995189,4.785312459269122
Carabassi Beach,1518155581505,16.460952788883766,1.5005681627695404,0.1505148393698026,4.970437878998401
Urbanova Beach,1521662771806,18.12473545537135,1.6620156648102236,0.9606605622795568,6.41983974911471
Urbanova Beach,1522126197380,13.21829484826604,1.1704996039180764,0.18562266263619376,3.9014550262601717
San Juan Beach,1522231240942,13.695049066529055,1.1618293923691305,0.18596415826815582,8.92374822823269
San Juan Beach,1525873618337,17.548280427811356,1.26998265661156,0.17880644195164241,8.22763907812807
Urbanova Beach,1524900189156,23.352015319745675,1.4116945124941536,0.23811169341365368,6.817338523783264
Carabassi Beach,1524823740940,24.97059734297777,1.3717604215075672,0.29629049277361086,9.510109080047132
San Juan Beach,1525127484899,23.795415304314567,1.586292751516809,0.3010818667922964,1.7643546191262054
San Juan Beach,1515868660321,24.863526687797844,1.562654123436864,0.49753486336159813,0.7360256754734258
Urbanova Beach,1526238789324,21.336885654640458,1.6898985953068255,0.6328780425381298,5.727271155623155
Postiguet Beach,1519717257522,19.62580404442381,1.8079745381463312,0.3929755344993413,3.3147978997537404
Urbanova Beach,1515920350227,20.374835872760062,1.8199949445400359,0.6664655004423443,6.811316991224524
Urbanova Beach,1515880044519,13.361151926780169,1.2387452994692774,0.998555892189724,5.571109319100389
Postiguet Beach,1522385804258,23.826937270904057,1.6997241702217876,0.3098955669515545,1.9793063789340617
San Juan Beach,1522845310759,23.53218579561779,1.504150782292399,0.6981463003734593,6.419011581565422
Postiguet Beach,1517334643531,14.334673072709807,1.3296502002581265,0.8484754033379198,6.545641389873673
Muchavista Beach,1521529340106,16.87634136169333,1.5204914995849583,0.31584409827605,0.20105423792530464
San Juan Beach,1520646824103,19.982585272810738,1.778532059615788,0.029924779782394606,7.336371899650579
Carabassi Beach,1518437733417,19.83639512865618,1.5637059074630608,0.9900343845389242,7.58028370169957
Urbanova Beach,1521396573091,18.781379217726546,1.407057799366136,0.2707228646168278,9.188393568720144
Urbanova Beach,1526148994791,25.552980127345926,1.1004577632382646,0.08224944752781338,8.308766919499224
Postiguet Beach,1518973403534,21.997943997481237,1.5978521418871736,0.9535826649440309,2.525283256118386
San Juan Beach,1524818327401,17.47102854409811,1.9788473269936402,0.1394759331317803,0.995974300227539
Postiguet Beach,1520997700302,14.945270395360216,1.3762836183779523,0.14739081197924142,2.3176227616974834
Carabassi Beach,1522985909542,19.32220734419562,1.7895534107185596,0.24581090361323643,3.3182654663628774
Muchavista Beach,1522530482021,13.934022746974188,1.2953066587770592,0.8721931356694622,7.925161356845557
Urbanova Beach,1524552951941,13.88182526667098,1.786610025810253,0.9189406910823672,8.681395285873226
Postiguet Beach,1517972465632,20.217609300331297,1.5787920055911182,0.15698515044081962,3.695587811729099
Muchavista Beach,1519174240565,24.617568764823126,1.8582157514160664,0.5983436077768854,3.0746696508371008
San Juan Beach,1523559153088,24.515363852728896,1.2966139564990629,0.035509766522634933,1.0808210786897057
Carabassi Beach,1519665523788,22.203834759216473,1.9214944744808142,0.17892924961234358,3.1931392710809576
Carabassi Beach,1520314853176,12.417905641061012,1.208953354851859,0.8930018574332922,4.492403841670096
Carabassi Beach,1520478958919,12.008340743909077,1.962475378949767,0.875081598362279,8.227392831647188
San Juan Beach,1523912473443,16.079559118987174,1.074676336248542,0.049075955099047275,3.55365720344083
Carabassi Beach,1522309143672,14.185929384681062,1.44632474568623,0.9359201744323529,3.7537060040086767
San Juan Beach,1524579621157,12.557035304223104,1.0666506425536535,0.33845676207491704,8.10943464777831
Carabassi Beach,1522803309697,21.095764605526057,1.4914261049475406,0.056939487028953684,6.846644616478169
Carabassi Beach,1523814810085,18.179232379299275,1.7415041363816668,0.7699417045482823,1.9705743211260167
Postiguet Beach,1522190275667,25.401856065739192,1.3530374520061499,0.2979541371988197,5.303972597232819
Carabassi Beach,1516264573368,21.764102463407436,1.8792621601069213,0.25213342981720177,0.359081741686493
Muchavista Beach,1515852070731,24.422312769359024,1.1411464576180528,0.7588739066150124,2.4686828956265443
Muchavista Beach,1519739695140,25.30318746858903,1.7189552385122928,0.20756876602800878,2.8231871355585514
Carabassi Beach,1519994438371,22.475842774214545,1.1968530414760727,0.19504296222591566,1.4015487244126283
Muchavista Beach,1516883002542,15.416023794124698,1.9973068228151616,0.47315894485945253,5.916755153731706
San Juan Beach,1519303320024,18.0607601376028,1.0769396754097942,0.1294555122588471,6.095209364503225
Urbanova Beach,1515723233575,18.451837286665487,1.3843923360728323,0.24011527976159353,6.394427817708876
Urbanova Beach,1518145403680,25.933015905823176,1.55724059461327,0.40338376381758,1.029272359055995
Muchavista Beach,1516556457331,24.68597694979121,1.4947294939927342,0.6375242413409936,6.732913647825361
San Juan Beach,1521466454925,23.585121153985977,1.69692052663868,0.1276856251052153,4.495916596675293
Urbanova Beach,1517484226658,21.502179559596115,1.0074733680022632,0.40690530824079596,6.240811000405086
Urbanova Beach,1523607960770,17.42406371906238,1.8000304438205559,0.7162193506121983,2.9527602193686877
Urbanova Beach,1524822799046,24.005471223833446,1.3442458203586014,0.24459123004862782,1.0073851596458672
Muchavista Beach,1516889431282,25.35614384661187,1.8056986992753716,0.26908623901698314,3.6861099584642996
Muchavista Beach,1519147256192,12.154199711015126,1.4045794957675422,0.3864116114194085,8.001910842822376
Carabassi Beach,1522685311786,13.58786877760688,1.60807306377834,0.31941704746245925,8.828022298665978
Urbanova Beach,1517287825621,24.958378109178383,1.8644268098230938,0.42701646830488327,4.059088384806375
San Juan Beach,1522334509642,17.06137060349788,1.1059678032943876,0.12467347613107604,2.0160782443306235
Urbanova Beach,1520885135429,15.414397931573806,1.6181209259757239,0.20884275056337875,9.120803954722874
Postiguet Beach,1518039016402,16.386529970289292,1.5104177431530115,0.5113356228479603,7.697731554076234
Postiguet Beach,1525957248079,18.83542034337938,1.983486227234296,0.622558691585414,0.30433145548155105
Muchavista Beach,1519374283274,22.321032858757675,1.8243006969524744,0.14543189431130843,4.767088842368968
Carabassi Beach,1520277635714,22.698647496123087,1.4948531529370115,0.11084656296190498,1.9640458942610695
Muchavista Beach,1515035510832,19.532778748848546,1.455741004972655,0.8259476801310186,6.79452002106057
Urbanova Beach,1523838282913,15.586789665846851,1.5228677056642208,0.639558379321135,4.67906294542809
Muchavista Beach,1519322175839,22.80907748691424,1.098627985242792,0.8215735045609994,0.20452078220286157
Postiguet Beach,1515252634035,23.259001975443883,1.9715799175952524,0.1057704177623674,9.567510336449208
Muchavista Beach,1514783691976,22.417163507973015,1.2556956483087567,0.9535957501522352,3.910583972259685
Postiguet Beach,1522999774654,15.349880824095962,1.3274218766692545,0.26641245371076305,4.15390308894642
Muchavista Beach,1518158294272,16.377421325186678,1.0912588297483432,0.9437384827392228,6.078030488368543
Urbanova Beach,1521965783600,24.27804334371232,1.5206014349440595,0.0982710799632579,3.17864565430478
Urbanova Beach,1517418638356,21.757123632131293,1.9532248525063678,0.5648828037417251,1.4107596939887856
Postiguet Beach,1525737147296,15.093131773275285,1.0839799523230282,0.6706781343840759,4.600415790087301
Carabassi Beach,1522376199050,21.778284566466215,1.460495818508519,0.07445348274851449,4.577922879809357
Carabassi Beach,1522179509469,22.254822449079555,1.7392956042235577,0.1282152478141465,0.44281623802326747
Postiguet Beach,1518201212188,14.299640826816523,1.043382256531241,0.7830013662426016,1.3987753802010368
Muchavista Beach,1515468227252,17.894159181241008,1.3099137010272255,0.9449698099895403,5.691894321392345
San Juan Beach,1521104905827,17.88499809614308,1.7879665681132795,0.960523211863715,6.852815060436868
San Juan Beach,1522443288444,16.431919513602868,1.2487555956251661,0.5142978945789429,0.5389195421149597
Muchavista Beach,1520471230227,22.195913581987703,1.1198855137011128,0.39698230100227117,5.825834917132528
Urbanova Beach,1523005310158,14.5605387709107,1.3009201621976734,0.23911082530934813,1.8583299756512135
Urbanova Beach,1525642306510,23.98433193131352,1.52573705343119,0.8060755788463453,1.108714455479076
Carabassi Beach,1522484578909,20.527507576372727,1.380082875895643,0.12480201082167441,9.91456310350749
Carabassi Beach,1516405750543,25.68471889876689,1.5217858296229299,0.7678313455733116,5.901326126660801
San Juan Beach,1522426919853,24.285984366054386,1.9484921655307912,0.2994405145643928,9.233132930830717
Postiguet Beach,1522837495015,23.72424910933622,1.4738371955721372,0.2415758854320188,5.380082366480216
San Juan Beach,1521366506410,15.686546386475433,1.854905200347945,0.5657689273110369,8.97317051851388
San Juan Beach,1516273945623,12.0508315499376,1.3217023628079927,0.697928791657736,6.631771079986632
Postiguet Beach,1521508417613,16.21954591224686,1.1014599905389684,0.738063659894538,9.135698415604294
San Juan Beach,1515134846852,23.653452688544277,1.651247502046571,0.837906276794087,6.127403417354516
Carabassi Beach,1524945356275,13.875131973169154,1.744480272891118,0.060282795038671066,4.123022760735685
Postiguet Beach,1521428388391,16.539839571994968,1.31635343517954,0.5321711216193725,5.16090656416161
Carabassi Beach,1516928973581,19.795431902878295,1.0693495143704987,0.6590444627389981,4.585262696022232
Carabassi Beach,1516363343524,15.58742162655619,1.0433936911566755,0.249015054122821,5.2678197830046765
Carabassi Beach,1524613234183,17.88794343649011,1.497107524051689,0.5374383713256767,4.003987391805514
Postiguet Beach,1521770426399,16.22603490675436,1.8871239488837441,0.2725929848068298,4.064107933200042
Postiguet Beach,1515761130155,25.03133088007727,1.3771761086750391,0.17119987252953395,3.0876378030168206
Muchavista Beach,1518697025436,17.22691867684956,1.5472623229450586,0.18968218620972066,5.576936955490674
San Juan Beach,1524350574335,25.73091321805602,1.6585129093937745,0.08244379761805676,9.163003514533209
Carabassi Beach,1522433666534,20.127927746817907,1.4939463103440782,0.6941981574496038,5.06820094697614
Carabassi Beach,1517327763629,24.882329280128083,1.0946738915729217,0.11039530332927483,7.260077968654731
San Juan Beach,1522223935923,21.129132464221456,1.5438200598071887,0.6510568058780264,6.026889608016761
Urbanova Beach,1518381274249,23.065080444753377,1.627476292389597,0.4178184084186155,4.704663031428417
Urbanova Beach,1515587003917,23.62491582948652,1.6193603506341785,0.44658147430629214,2.3691089951754827
San Juan Beach,1516353952339,13.69849921584161,1.7093428323615807,0.33645008648926344,7.23275701778444
Muchavista Beach,1515198158361,19.237376444626108,1.6746143973268088,0.0057195186486717065,8.090232832838947
Postiguet Beach,1521848526519,24.000525840184455,1.1097478645852055,0.04401855712661751,5.501401662748155
Carabassi Beach,1523954781088,25.6237447692476,1.1052530257071367,0.7711950675142517,1.431428465317212
San Juan Beach,1515752436729,24.30282462611919,1.0801217895261193,0.7715186637285061,7.1554987738757445
Postiguet Beach,1523409926867,21.439724194339608,1.5368948230590012,0.8196352306531848,0.9163597806053019
Urbanova Beach,1519234374559,17.810283799644445,1.9387926618951319,0.16110694918611956,7.2658422960521065
Urbanova Beach,1523254144904,22.8856057851579,1.2499276362886578,0.037576246165577754,6.237604049596219
Urbanova Beach,1524824998409,15.710709796136644,1.5533250411272757,0.4369593620064225,4.5226294160907115
San Juan Beach,1518811418868,12.98694814464146,1.2217785941718082,0.11116820293573093,5.0577510336657925
Urbanova Beach,1516057365916,21.998725687044278,1.9293449858767193,0.6900831742209469,0.8773472193717331
Carabassi Beach,1515538434162,20.05962016641648,1.89256793831616,0.8516633217179014,4.686990762378551
San Juan Beach,1525105423902,25.52812802018902,1.4392720455495587,0.6347430398817839,9.389026685836862
Muchavista Beach,1514951901051,21.4768330420595,1.3357107343150116,0.1435132272590609,6.877917913854992
Carabassi Beach,1524217407751,25.44014110663152,1.9301179205625,0.19313749621275966,4.500792255977643
Carabassi Beach,1520392775309,17.74240569325426,1.9845015231067706,0.21309300485679905,9.323425970136745
Urbanova Beach,1523455397443,23.59584085803138,1.8327412516597699,0.5234722390710123,8.333890651009979
Muchavista Beach,1521763280552,24.646092053198448,1.9006595477332802,0.4911515927687602,5.35158466088646
Urbanova Beach,1522239273514,14.678068241238279,1.2551598883881665,0.5606035572836401,5.897420678838574
Urbanova Beach,1517103661453,23.737104938034275,1.6443210990492751,0.29790988521462103,5.958772420002043
Muchavista Beach,1516964786748,15.531049825170701,1.1181954273651407,0.39967208460751835,8.508915062348047
Urbanova Beach,1514920976067,12.861538634720379,1.689685026226293,0.6056932355591138,6.450225594082156
Muchavista Beach,1521449875102,25.820686120860216,1.779290339663732,0.28258237680675447,7.221048508440821
Urbanova Beach,1520461559417,14.181667310390951,1.4471366625755153,0.9374486510942888,4.298500561835314
Muchavista Beach,1518597832469,21.524345851499156,1.689953098763645,0.08803211165896752,5.629252688654475
Postiguet Beach,1522054097470,19.887371912973407,1.6938301131058315,0.7916866949796949,6.694534886732878
Urbanova Beach,1518992774619,22.224338655413188,1.7386243734159708,0.5612915081409606,9.391202003582906
Urbanova Beach,1518369509733,16.039471890163423,1.4801041465929976,0.42528150266673026,4.613243132089848
Muchavista Beach,1518031330168,20.451339035274913,1.0092264432482483,0.3895700913708351,1.0340196354240314
Urbanova Beach,1521315964084,17.555420653658203,1.768192519422037,0.5805623212322734,7.1493512303839415
Urbanova Beach,1521239825586,21.750568486577794,1.368962102039484,0.7610329901144118,7.431227660336869
Muchavista Beach,1523717822342,13.999946391667898,1.2423030592485071,0.665370510315588,9.522915188301033
San Juan Beach,1517660743920,14.808086556984428,1.830319610021752,0.6566777125971016,4.792851407813703
Muchavista Beach,1524637627234,20.29132249887534,1.8749994276022446,0.8304558333484102,1.4873950107210137
