water_tower,measurement_timestamp,consumption,preassure
Alicante Diseminado,1524047751519,7123.532113179337,5.849835586502196
Alicante Diseminado,1515437783156,3536.6955643764663,7.000547930062346
Elche Metropolitana,1523798180068,9840.157982931161,2.0077770586479033
Santa Pola,1515203049043,5021.299481026275,5.645026019903276
Elche Diseminado,1523717202214,8109.700141429203,2.105664375441817
Elche Diseminado,1525543596230,5686.540930175856,7.650218511781007
Santa Pola,1519819525545,5121.665325388824,4.840837346798185
Santa Pola,1522614689493,7304.297910315842,5.8836909712307985
Elche Diseminado,1516357101375,9301.307163191417,9.258710447302684
Santa Pola,1524286594006,3686.9149416121795,3.20165171365873
Elche Metropolitana,1525641647026,8011.438748962272,7.885555936699545
Elche Diseminado,1526206900091,164.37813899168762,5.364780691254617
Alicante Diseminado,1518437500217,8779.342771337755,1.4435171388332275
Alicante Diseminado,1515652466281,988.7654828557824,2.038719574341812
Elche Diseminado,1517048968393,1726.256451695153,1.0571376882825712
Alicante Diseminado,1518968369811,6389.5081032253365,3.5285630659461633
Alicante Metropolitana,1521906599969,2722.670497507054,7.029372051929825
Elche Metropolitana,1523480852359,2901.3663757550403,6.427994694092122
Elche Diseminado,1523345593836,8491.07281271117,8.453919514556496
Alicante Metropolitana,1523626442417,6419.2279889749,6.969318871592353
Santa Pola,1515714306486,4297.082147081681,3.9663870708084845
Alicante Diseminado,1525343605024,6430.428373852209,9.39637355453647
Elche Metropolitana,1516751713068,1528.44124115051,4.020822568495476
Elche Metropolitana,1516329979928,4195.074972205593,5.750518586197965
Elche Diseminado,1521604793763,409.1968939460588,8.195843198055549
Elche Diseminado,1526080607424,9935.016531358047,7.650276785440834
Alicante Metropolitana,1522404816155,992.910241953806,6.087642826377468
Alicante Diseminado,1522853703496,1105.7631995585505,5.959120319054243
Alicante Metropolitana,1515759747026,1732.8091568785153,8.643852583438488
Alicante Metropolitana,1522053988001,5397.718948809086,1.6706405002562115
Santa Pola,1523816939648,5324.413021181717,3.0893834074195143
Elche Diseminado,1517895730888,1623.8069783993503,2.969145373333405
Santa Pola,1517587445832,2117.9389607455855,9.476621854999328
Santa Pola,1514958313394,6294.987625017739,3.8367510350854794
Alicante Metropolitana,1518605930397,7736.08421118519,9.339111278409643
Alicante Metropolitana,1523768406342,4838.860809853544,3.3761843652288976
Santa Pola,1514852580523,8312.922013337939,2.8392868315778097
Alicante Diseminado,1526360678969,7965.381476641262,1.6193428778359622
Alicante Diseminado,1523396641653,1255.0762631078549,1.5995446556307829
Elche Metropolitana,1524153408612,1744.7645414386604,3.3406025150122614
Elche Diseminado,1524909456477,1890.8335158460698,2.9792574933949685
Elche Diseminado,1522306894936,4011.2481019839743,8.921397229756087
Santa Pola,1517956995577,689.5468717724773,2.5351208020414013
Elche Diseminado,1526069217774,2394.4599068742946,8.55908320161027
Alicante Diseminado,1521004307747,3.933354281142609,5.544265206336551
Alicante Diseminado,1515605636230,1944.0726580981648,7.648271817888418
Alicante Diseminado,1520731105061,6155.983126367362,1.8780302099493897
Alicante Metropolitana,1515513760887,4523.3612328825975,4.840083863387557
Elche Metropolitana,1518701314508,1805.0505945663308,2.439173191816176
Alicante Diseminado,1522808179476,63.62348204095869,6.981558562088188
Elche Metropolitana,1523059316759,167.32173548117845,1.0986102929463817
Elche Metropolitana,1514950923519,5730.848830844967,7.667796331070092
Elche Metropolitana,1516783722322,1815.3768772902556,1.6722453875052674
Alicante Metropolitana,1526201928040,9515.890689713811,4.931271374762725
Elche Diseminado,1522306763493,501.52620126069803,5.446788018746072
Santa Pola,1523318949019,3063.5856347356726,1.620227145132541
Alicante Metropolitana,1518949352734,5912.191694097572,5.1151714186067725
Alicante Diseminado,1524921054331,6739.164664819198,1.8296353589881167
Alicante Diseminado,1515808838932,834.6532161382869,4.965376743236932
Elche Metropolitana,1517890634636,7978.777454058672,2.9960954931893404
Elche Metropolitana,1525843394278,7190.1020703178065,6.197462103112193
Elche Diseminado,1516273109746,4308.999788551498,7.357107240320953
Santa Pola,1524647878760,5208.138979569321,8.510876405745638
Elche Diseminado,1522218088186,3200.38864861796,5.015497006866696
Alicante Diseminado,1522724025146,7893.983650602906,5.1103789067296495
Santa Pola,1523144351363,4049.65252055684,3.6101798582214797
Alicante Metropolitana,1524829001546,8765.479758776757,9.796398745689975
Elche Diseminado,1517505126763,5823.409224332929,8.308182893964794
Elche Metropolitana,1522752992107,7608.617772327634,7.010594759821682
Elche Diseminado,1521668464011,7177.78546051211,7.624524614563638
Elche Diseminado,1521263275476,2744.275013198906,5.943600026778363
Alicante Metropolitana,1518975638855,4807.3691951793,5.495880584291616
Alicante Metropolitana,1525136080742,4699.99042895621,7.853649443824462
Santa Pola,1518248669990,4543.871497332526,7.378543687524937
Elche Metropolitana,1523760684091,3832.4120974220355,5.660519050835713
Santa Pola,1520906551037,3312.5622191700445,1.353693748631465
Alicante Diseminado,1523869853659,8897.440026221017,4.088722973960313
Santa Pola,1515722251425,9637.764620638745,2.2478655685178395
Alicante Diseminado,1520218675627,8601.95388311157,1.687817778713272
Alicante Diseminado,1515247593838,4739.650616336819,5.511655537713372
Alicante Diseminado,1517095526294,1890.8460291120211,9.376384993425111
Alicante Diseminado,1518525374391,1026.1361543282499,4.067492078883343
Elche Metropolitana,1523756104669,8597.77349729824,3.8143036141053477
Elche Metropolitana,1521939773929,830.3617407493202,2.130377155865919
Alicante Diseminado,1516778439250,7440.847004351113,7.8100391467913575
Alicante Metropolitana,1520830694023,2886.563331294342,2.0863417692594934
Alicante Diseminado,1520020322970,3629.1263310757204,5.761877684562476
Alicante Metropolitana,1526194984633,8349.630440201832,8.584715864465272
Alicante Diseminado,1519768939931,1487.393490659351,4.357566719914034
Elche Metropolitana,1522461356538,2670.865285373353,2.390454466830416
Elche Diseminado,1525400211417,5169.532634882753,6.379613321804266
Santa Pola,1520735869966,1157.3732449930274,3.1645129202947944
Santa Pola,1521693024177,6596.868850860512,6.666739913606203
Alicante Diseminado,1520234885167,367.3925037171466,8.612834884934696
Elche Diseminado,1523765719828,9336.313893574708,7.2269216149758595
Santa Pola,1514793819453,9157.730623021554,4.346832879508961
Elche Diseminado,1521745104898,3502.7972037882537,2.096826031845523
Elche Diseminado,1520096476174,4146.318840742382,5.063754188815475
Santa Pola,1516195479647,6034.251890920358,7.0089947367874466
Alicante Diseminado,1520398364946,7250.617860600343,1.8833187533400082
Santa Pola,1522231199909,717.7323664899437,5.160304060474346
Santa Pola,1524606662385,6556.231381252893,5.658529856779296
Alicante Metropolitana,1524436633456,5852.194170944322,8.467402156017517
Elche Diseminado,1517369828115,9558.999621160161,2.5045668814395716
Santa Pola,1524457760001,4209.917375890146,3.542741412282778
Alicante Diseminado,1516159684614,2325.7573470170933,7.779659619663538
Elche Diseminado,1523802761233,2996.340163794752,1.0523881613394965
Alicante Metropolitana,1526089790646,5279.706934366382,6.10426851644118
Elche Diseminado,1517000882617,5190.396986973957,1.9019936417869379
Alicante Diseminado,1524496343274,6794.627789965872,3.6936880080856267
Alicante Metropolitana,1516726082727,7615.620090647155,7.426170024383745
Santa Pola,1521196786066,5226.958146365421,6.243350030675834
Alicante Diseminado,1520637461183,1261.5201074653137,6.052308937061454
Alicante Diseminado,1521809147767,7046.12666839571,1.4976616150550255
Elche Diseminado,1524281472535,2448.6335857671847,7.281264396245134
Alicante Diseminado,1514818284168,3752.1656803724,6.053370035748954
Alicante Diseminado,1515647417841,1464.5102827717503,7.172268102724106
Alicante Metropolitana,1522977382813,1061.8457940550618,3.4348492258165755
Alicante Diseminado,1517240939141,4851.897280414879,7.403525320819302
Elche Diseminado,1519584377432,9835.436407255598,6.834969758046033
Alicante Diseminado,1516603565780,6151.3501130207405,7.974608621801224
Alicante Diseminado,1523732281241,3818.356054512748,7.75088896825437
Elche Metropolitana,1519450468633,8569.124970057426,3.9081187693345334
Elche Metropolitana,1522130903503,601.8037603030124,6.20739971074545
Alicante Metropolitana,1515993661293,2139.308515617303,6.379545738169089
Alicante Diseminado,1520388716007,1456.7205290941608,1.4059848703169004
Elche Diseminado,1515174427400,4125.448911290947,6.480318758408964
Alicante Diseminado,1523793228121,4231.614152005997,5.6394985525026895
Elche Diseminado,1515115081475,4522.14082538924,9.602513026607143
Elche Metropolitana,1517453373618,2318.3357279323914,7.451421983881157
Alicante Diseminado,1516963247784,9353.583737158491,4.034876688514688
Elche Metropolitana,1524245819152,8140.663779877803,3.0125543589125243
Elche Metropolitana,1523080584484,4791.393410435204,2.9185650819839677
Alicante Metropolitana,1520908123834,6491.465929023066,2.5293685429892103
Alicante Metropolitana,1516303382276,8724.077756662371,9.393862498092034
Elche Diseminado,1524416620018,7068.303092878574,7.207662135019555
Alicante Metropolitana,1519649094664,4355.304592787681,8.910211629657017
Santa Pola,1522261305182,204.1505346122141,1.9248541805592765
Elche Diseminado,1519678821146,4122.983571517014,1.8684026834934202
Santa Pola,1520549235416,6419.923524461243,5.548904860014519
Alicante Metropolitana,1519547009273,775.4541549180383,2.9842637252077218
Elche Diseminado,1517338822241,2450.645756360577,7.740809490209069
Alicante Metropolitana,1523527022315,4156.539572823781,2.0954092208082447
Elche Metropolitana,1519123067226,4749.652800254689,9.256608043868441
Elche Diseminado,1525766110326,6842.403947289211,1.1297930650582413
Elche Diseminado,1516107210652,5735.386761080732,5.2283550791560875
Santa Pola,1524896745444,5282.085059912149,9.364710551418648
Elche Metropolitana,1515641799028,5054.701154601035,9.046655375955776
Elche Metropolitana,1515109494430,3367.2115947531424,7.798342677232483
Elche Metropolitana,1517429271715,1378.3389290577618,7.278560527819957
Alicante Diseminado,1515753682179,3872.638459591622,5.141650796793351
Elche Metropolitana,1525300306121,7766.432901481859,3.698771730418181
Elche Metropolitana,1516818172182,130.59465308446926,6.504175970136406
Elche Metropolitana,1526358784362,9932.21728376031,8.477701893986174
Alicante Diseminado,1524515487652,5860.233141913666,2.2954327748168546
Elche Metropolitana,1525100147484,4041.345616726166,2.8107389581537747
Elche Diseminado,1522753725030,6723.879163732547,5.3527667571111435
Alicante Metropolitana,1516693299478,3059.8132950646195,8.631304152995135
Alicante Diseminado,1522669491225,5782.266585258343,5.618290894643752
Elche Diseminado,1523756082510,7494.07906506388,9.019519268825912
Elche Diseminado,1524048693697,7417.425134017848,4.784016250729747
Santa Pola,1516924741522,7107.938616069754,2.591224828393418
Alicante Metropolitana,1521896398367,6445.9541878738355,1.0198719426933693
Elche Metropolitana,1515475520784,7300.031046838535,5.0255014891393275
Elche Diseminado,1523200001353,2283.8774329520584,1.9871069091004896
Santa Pola,1523738516414,4522.616980946021,5.047955735507658
Alicante Diseminado,1520619009510,1373.3100726267567,9.381182356994927
Alicante Diseminado,1521877407540,6892.391791811669,5.421521465531613
Elche Diseminado,1521377382745,5976.3047425045725,7.738693670621298
Alicante Metropolitana,1525896349242,3970.6977190857274,9.737391639273516
Elche Diseminado,1525448352873,2553.5762065189892,1.1503812128661703
Alicante Diseminado,1515471937563,4138.3554783913705,4.052370233066417
Alicante Diseminado,1521705681618,6574.692097401149,8.496634576140044
Elche Metropolitana,1524796999309,7414.782792531125,8.778518027844536
Elche Diseminado,1522317363215,4994.807837601885,3.355642629415454
Alicante Metropolitana,1520797453261,861.8470842353188,9.441122821087513
Elche Metropolitana,1523505519537,6100.619235241272,7.6231453674453125
Alicante Metropolitana,1526178906544,9888.110181560502,3.4130342675146337
Elche Diseminado,1525817647083,6559.227552109463,1.8074202067708054
Elche Metropolitana,1525550572996,8054.197283118839,6.88767584365448
Elche Diseminado,1516276166768,5793.7634766069905,1.2126539841054178
Alicante Metropolitana,1514860371782,2172.9130156719066,3.457284619158928
Elche Metropolitana,1520863498376,2719.5815661831302,8.220415188355929
Alicante Metropolitana,1518192395106,1567.7441128440285,9.77146863920328
Alicante Diseminado,1522845620786,8178.616400322031,5.1373581650666615
Alicante Metropolitana,1522012517917,8004.765534009617,5.143694519565152
Alicante Diseminado,1517815939073,8310.43752531325,9.85111407410871
Alicante Diseminado,1515898756282,4735.831070332214,1.512740966514602
Alicante Diseminado,1516231368047,2968.843484258827,1.677682540128147
Alicante Metropolitana,1525643784696,8327.876607930033,5.583315500310222
Elche Metropolitana,1522875446158,8385.628632186616,9.1345455258653
Elche Metropolitana,1522885450449,5139.747941274363,1.5750947363150098
Alicante Diseminado,1517136590853,8394.638236058658,2.097758066681509
Alicante Metropolitana,1518574181408,2947.4162218078504,8.759174999883879
Elche Diseminado,1514946627128,4327.75608001019,3.471660160013595
Alicante Metropolitana,1518709588331,492.4346693543635,6.679245211719285
Elche Diseminado,1515308534589,6396.130601898156,5.671836492177182
Alicante Metropolitana,1515918391288,2837.123718107427,7.445002084524675
Elche Diseminado,1518722280644,223.50158738767223,9.577787674702
Elche Metropolitana,1521413946277,3512.940656543545,8.187507444170077
Alicante Diseminado,1518854632419,9851.54921050404,7.060650971193423
Alicante Diseminado,1518945488819,5522.3025293195205,2.3222375888637474
Alicante Diseminado,1526356516462,947.9613329019943,2.820198386400772
Alicante Diseminado,1515867434655,8937.074551246222,1.1957679098277103
Alicante Diseminado,1514848765378,5891.49812103909,6.232040572742158
Alicante Diseminado,1518566315480,1793.6522087730789,7.217422100538065
Santa Pola,1520542341466,8289.773033411568,1.3490159704092752
Elche Diseminado,1517729184044,5573.560079337577,7.689580479360931
Santa Pola,1521463562070,5252.400394179564,9.684831222862435
Elche Metropolitana,1525662689410,1172.7041261410852,4.5251384811780575
Alicante Metropolitana,1521422580391,5694.747959710604,4.064489090361069
Alicante Metropolitana,1520259261364,8954.496938800403,8.580364379571286
Santa Pola,1515145290837,6602.207150880578,3.4858216936573276
Santa Pola,1523876564200,4602.236410607271,5.815171988349572
Elche Diseminado,1515124290512,776.0909532377847,8.748102199472083
Santa Pola,1517461959346,8359.680508360867,7.764289872338561
Elche Diseminado,1525858897711,9786.322856761015,6.280294923777361
Santa Pola,1518085109391,6260.666562739212,1.6186974894084438
Santa Pola,1520837476345,533.990594057433,2.9839196231987115
Alicante Metropolitana,1525251163341,4424.873688649612,2.9659738382490053
Elche Metropolitana,1524237883043,1899.1288831367037,6.79031682878548
Elche Metropolitana,1526025213798,1775.5511704488124,5.472061084636442
Elche Diseminado,1525711757523,7266.300738273865,5.553820288165922
Santa Pola,1519333645969,4456.506466775158,5.6846109672934295
Santa Pola,1525150814623,7420.59661143098,5.369215369077217
Santa Pola,1515157626266,2342.5067902535934,4.882156492756753
Elche Diseminado,1518872287340,1385.7273226809186,4.289795629056827
Alicante Diseminado,1519592588153,5770.636203765032,4.792221157798092
Alicante Diseminado,1518999171323,7147.407498376974,2.7705967558757774
Elche Diseminado,1518392896419,689.5803305520753,6.824246733291601
Elche Diseminado,1516571089855,7519.014301598636,7.078690841647144
Alicante Diseminado,1522633876178,5463.005309823546,2.0149106884749792
Alicante Metropolitana,1522830445676,6811.738940306701,1.5568342153313397
Santa Pola,1520194080504,2190.667320816979,8.887447272939546
Elche Diseminado,1518346561368,7516.934833561837,1.387485601787832
Santa Pola,1523302110969,3996.6982390599405,1.400004720258066
Elche Metropolitana,1519812759241,5744.292997800045,5.033000317108437
Santa Pola,1521542296204,8123.381131064934,4.23986077181029
Elche Diseminado,1515662657732,614.6550267566364,4.004734118297884
Santa Pola,1525391789722,6500.846218164304,4.695730367479352
Alicante Diseminado,1519950277423,3123.945945737493,7.751822574722766
Elche Diseminado,1523790219386,5689.503560297337,9.792356962478497
Santa Pola,1524854112810,87.58653674999061,3.6128996826487443
Alicante Metropolitana,1526195944079,8162.39586173093,2.6500458930849113
Santa Pola,1520634327348,5674.525647426652,6.153539293282058
Elche Diseminado,1515654471248,2059.5189455042087,5.173718070917338
Elche Metropolitana,1522295855805,7566.678900090154,5.691601769293504
Elche Diseminado,1519110430905,5868.314229244702,1.1625227730559025
Elche Diseminado,1515997402025,2716.7986353707543,7.748039697744976
Elche Diseminado,1525954131680,7681.884025555903,6.609289754700057
Santa Pola,1522299169951,1366.2540081566976,7.274706986717454
Santa Pola,1524348769394,2830.083635277649,1.4344538451166475
Santa Pola,1517225167528,5418.120757653571,7.017133990233415
Alicante Metropolitana,1524618176493,7900.484542015373,2.1875960918320674
Elche Metropolitana,1516029614004,729.7025314857631,6.643505551031323
Santa Pola,1516616589728,3018.8252304954135,4.6926143562712905
Alicante Diseminado,1515973610500,1821.314627870293,9.526533844575754
Elche Metropolitana,1518103066604,1394.261830982656,1.6855069704635548
Alicante Metropolitana,1520486099469,416.83861624695953,6.996028357372664
Elche Diseminado,1521419720608,3934.2743172330306,6.603595758515397
Elche Metropolitana,1525156216229,4431.669669532743,3.219774665727566
Elche Metropolitana,1522741229044,5765.709182928197,2.2085828023491536
Alicante Metropolitana,1523265641995,5327.5913858511285,2.1359398273095986
Alicante Diseminado,1521432114981,2931.8977023489856,9.087723821002555
Elche Metropolitana,1523536782621,872.4072339458178,7.19395995862852
Alicante Metropolitana,1519057912476,4120.194623881432,2.168781684954328
Elche Diseminado,1518560945267,7847.634265715319,7.214320738682386
Alicante Diseminado,1521246797265,6230.272686007113,4.357283641344866
Santa Pola,1521716947791,6847.034040301944,3.190969377567828
Elche Metropolitana,1524141395896,9670.851390995951,9.000492916453796
Alicante Diseminado,1520271158444,4602.2205575236785,6.704531448841357
Alicante Metropolitana,1517679738238,4064.0178998711494,8.911811093341736
Elche Diseminado,1524797230280,942.4143699673925,8.213128068291564
Elche Diseminado,1526072508751,8861.492502475197,8.856724817969493
Alicante Diseminado,1523448922734,1437.3324258271537,7.241237216355463
Alicante Diseminado,1518067461166,6605.520660654774,9.135207351695863
Alicante Diseminado,1516262277474,5656.015185117789,6.181811959735091
Elche Diseminado,1522477002119,1448.7826177214201,7.536377006415538
Alicante Metropolitana,1518293684831,3165.864976143916,7.211397550688938
Elche Diseminado,1515367121936,6318.811966276664,7.469548300818948
Alicante Metropolitana,1519124961857,909.545978855274,6.565398242291125
Alicante Metropolitana,1516782748015,9301.84390848083,9.661081576823983
Santa Pola,1518621400114,610.6209573088162,4.300423307999242
Elche Metropolitana,1516493242289,8908.01232835732,2.837534243020158
Santa Pola,1522737941148,5317.506527263314,5.790361234601198
Alicante Metropolitana,1517533578460,7594.885507816855,3.805519350253417
Santa Pola,1520230531903,4853.083328397943,3.6563840103885488
Alicante Diseminado,1517999469043,3961.6730585811642,6.666462791222768
Elche Metropolitana,1524604057654,3896.290574133191,6.032587323233548
Alicante Diseminado,1521155173232,2910.783168834602,4.415728768998314
Santa Pola,1523737542374,3641.906266045383,8.3719578998653
Alicante Metropolitana,1519302625387,4668.19350265332,2.3326256331354855
Elche Metropolitana,1521617038291,7652.017968032142,5.767679119606787
Santa Pola,1521126471555,558.2087918478162,8.525444220998555
Santa Pola,1516636062856,5222.892677747685,2.385708094789293
Alicante Diseminado,1523055298319,4069.7608106243033,1.182115575084498
Alicante Metropolitana,1521485943013,1301.6946083939008,8.545215453045513
Alicante Diseminado,1525898549379,1376.113261873444,9.9770228180494
Alicante Metropolitana,1515687191977,5254.753675397546,8.938908977493998
Elche Diseminado,1516141186126,7546.925044103986,3.7226484268361286
Elche Metropolitana,1522829522961,4272.580577943156,7.9602484039849175
Alicante Metropolitana,1520903326150,4818.417681950154,9.915153463258253
Alicante Metropolitana,1524661912538,6396.563164275778,1.025795868687768
Alicante Metropolitana,1525048704073,932.9097814111998,5.950439489963714
Elche Metropolitana,1523660657882,3212.0477920022818,4.061907837949683
Elche Diseminado,1523712972982,3513.0063279696324,3.2688717940083034
Alicante Diseminado,1519858300187,7148.467626022432,6.477066901028039
Alicante Metropolitana,1515522652582,9514.987130255626,8.901595427239737
Santa Pola,1519813488422,427.74940670111226,4.042097315528731
Santa Pola,1524904218213,8541.960281019434,6.743326794494338
Alicante Diseminado,1518908362027,2487.0413327835304,7.319961571558083
Elche Metropolitana,1515510982603,6855.592099929886,9.485903448936511
Elche Diseminado,1516628947172,6538.620742268819,1.2017843219479645
Elche Diseminado,1515339221404,1530.7554320441363,9.24674987153143
Elche Diseminado,1523473326121,9378.443835284523,5.465635057906966
Alicante Diseminado,1514906491276,4149.985784023278,3.778710237584922
Santa Pola,1525764468787,1053.775237900264,9.901055061778848
Alicante Diseminado,1517832460668,2623.410934258901,7.536003398297728
Alicante Diseminado,1517386584790,5123.130973392659,6.084538651712652
Elche Metropolitana,1524136985486,7419.42925787447,8.55040725045086
Alicante Diseminado,1520548153167,5565.486478232464,9.16684726378496
Alicante Diseminado,1526346334560,6318.339959138235,3.9449465850178442
Elche Diseminado,1517127102161,171.951061615242,2.415067463555123
Elche Diseminado,1515661292541,1400.8461341878665,3.793446196362735
Elche Diseminado,1521819402572,7772.16755859527,3.3760740199295207
Santa Pola,1516488907053,862.2889220081776,3.9282078726952063
Elche Metropolitana,1525424711957,3043.199232515267,2.4425536005829667
Santa Pola,1525647409530,9624.56942599382,9.473876144480718
Elche Metropolitana,1516661228096,4325.074193365408,3.091899544112936
Elche Diseminado,1522195804632,7921.932701150347,8.625563150157618
Elche Diseminado,1523826387305,7211.67934432974,1.475408217907983
Elche Metropolitana,1525605590946,8522.188604759074,6.559947086176056
Santa Pola,1520980101897,2176.4733324935314,1.0546311373239732
Alicante Metropolitana,1525420545002,1315.1510193389272,7.939216484641991
Elche Metropolitana,1520749391957,1467.9514358281288,1.2491177961894853
Elche Metropolitana,1518759048939,7915.914344033636,3.1665267114023736
Alicante Metropolitana,1516235215759,1094.7642260583257,5.20701834256374
Alicante Metropolitana,1524798020496,5628.728666135343,2.576991942511853
Elche Metropolitana,1521314928453,4277.876496449503,4.659806286559842
Alicante Metropolitana,1520323592524,5786.999075177905,9.515998476840984
Alicante Diseminado,1524212050404,3763.7860485142537,9.344285935549483
Elche Diseminado,1515354907210,3715.237530178439,1.7283233447687951
Santa Pola,1524645661801,3474.2436248884733,5.505116857976752
Alicante Metropolitana,1521273243305,3369.045047917928,4.8674024086875
Alicante Metropolitana,1514801209130,1615.4294502505406,9.63463718976465
Alicante Diseminado,1521296934039,4273.327110798021,1.5057543591694045
Alicante Metropolitana,1525328902122,4947.19209679242,1.1934663308735547
Elche Metropolitana,1517230650453,3102.5924361967573,1.6708490436978858
Alicante Metropolitana,1525170198832,2352.535763952691,3.682888425612064
Elche Diseminado,1521269583621,7892.9258447454995,5.1397421925309565
Elche Diseminado,1523023094000,5380.419527667217,7.7068666616495705
Alicante Diseminado,1514774457530,3736.037065976503,8.039419377244558
Elche Metropolitana,1516745839768,4243.07025962845,3.5252309502256898
Elche Diseminado,1514830904350,2545.0747896716853,4.3620444627220465
Santa Pola,1523485490669,8144.270368407651,7.2222850500480495
Alicante Diseminado,1515650617075,8116.413867479272,7.806846716259168
Alicante Metropolitana,1517602987481,4986.028786114999,3.239055729380696
Elche Diseminado,1526282487173,8369.171365647831,1.4477466042717322
Alicante Diseminado,1522730640653,7800.51843839925,9.575204365482769
Elche Diseminado,1517355099937,6657.045766362098,6.9537835860303545
Santa Pola,1526070405219,6044.571725542491,8.596853729475777
Elche Diseminado,1524247801963,7603.260036642236,9.434899025668678
Elche Metropolitana,1516242584335,9518.852952202953,3.7474599886136666
Elche Metropolitana,1523841557136,4755.727814222036,2.815910830852113
Alicante Metropolitana,1515065108703,3415.9510946283335,6.304947393207326
Elche Metropolitana,1519163060107,6735.615464107011,3.7729601821621053
Alicante Metropolitana,1519026418191,3448.784670323929,7.550657139258083
Santa Pola,1523156368647,340.0499357144693,8.744366751424835
Santa Pola,1520272187274,2705.820512544411,2.98866971171205
Alicante Diseminado,1516277213244,1567.8411365699608,2.086844237093485
Elche Metropolitana,1523793702460,7663.197507136612,8.570449382773411
Elche Metropolitana,1522553114500,8462.09280265096,5.7903481981944385
Alicante Diseminado,1515804945547,7074.22599025377,5.297239554146634
Santa Pola,1523901110532,4681.805516897194,7.220331562386784
Alicante Metropolitana,1522389928939,8542.669832768197,7.990956016484417
Elche Diseminado,1526243257979,7495.697237785086,7.4355153719462965
Alicante Diseminado,1517466370217,8802.651859305388,5.6702224053910575
Elche Metropolitana,1515670117139,6111.116990432861,3.6747704336091416
Alicante Metropolitana,1515986609773,7817.33623426375,2.823085714686342
Alicante Diseminado,1517824423425,1594.0363876406338,3.0667589978328103
Alicante Diseminado,1523772460025,8560.64182857464,9.886092570303662
Elche Metropolitana,1518414909399,5718.147865928975,3.765614025848957
Santa Pola,1525103498971,5565.647884757623,7.052421037163078
Elche Metropolitana,1522126067562,370.5325091616829,3.2313408923262497
Elche Diseminado,1522265512823,6542.573941270776,4.653811435854726
Santa Pola,1518809220443,4321.036316793996,9.28022680566322
Santa Pola,1524489104860,4944.837045238292,1.2114766423955392
Elche Metropolitana,1520961816252,4530.309701092431,7.407207763279509
Alicante Metropolitana,1523804424790,5789.369388710564,2.726577691465376
Alicante Diseminado,1523074770271,2121.8098180294196,8.905966134822837
Alicante Diseminado,1521509964858,2362.6481007690513,5.108615003466304
Elche Diseminado,1522441678196,2387.8075929758556,9.488498467957758
Santa Pola,1523868484942,2937.538471617408,1.336110532664872
Alicante Diseminado,1522502650860,6480.615899873626,4.606248153371473
Elche Metropolitana,1516532813711,316.2995775064037,3.30024003502163
Elche Metropolitana,1514794424806,3457.2077230010614,1.1355270595336453
Santa Pola,1520459652742,1222.5950493827643,9.050334452971116
Santa Pola,1524385591558,9704.448679429155,3.363837852146771
Alicante Diseminado,1522622581102,4327.893316798986,2.6518625039652424
Elche Diseminado,1524423294644,576.4680629427444,1.468722951300426
Alicante Diseminado,1525892438048,2256.0436111909567,8.545348929933922
Elche Metropolitana,1524375063520,4020.6126536523,1.869410058778631
Elche Metropolitana,1522883063029,3376.5931753456725,9.296105006357436
Alicante Diseminado,1524352595470,265.69556388260753,6.021460875621562
Santa Pola,1516648122910,4285.667439805837,2.1966201515507486
Alicante Diseminado,1522803256869,8288.224781966233,9.0896008052458
Elche Diseminado,1526266739774,4917.0172775415,7.484026241675293
Santa Pola,1522708830004,8825.696240715044,4.548217464300763
Elche Diseminado,1523643316346,9762.715242572835,1.8421638899599797
Santa Pola,1517051232001,4944.620012050118,1.1454548703581215
Elche Metropolitana,1520521262857,1234.7048900963964,7.084706222228673
Elche Diseminado,1525133012227,5.913320347932238,4.526855924126331
Elche Diseminado,1524736269299,5402.936170886047,6.891764969229348
Alicante Metropolitana,1518816058804,4443.38403394983,2.3028542007589956
Alicante Metropolitana,1522853159191,2772.342378471693,4.9284848760150615
Santa Pola,1517802658707,1559.2342058731779,3.780735060205364
Alicante Diseminado,1526166570671,9485.104157289636,1.3231090375561798
Santa Pola,1515398581184,5082.727440368139,8.403263837799006
Santa Pola,1520156352723,598.6451788905822,8.074463627746375
Santa Pola,1517241628110,5350.392256225537,6.941785426792045
Elche Diseminado,1515747439769,9836.228305913106,7.294894375983857
Elche Diseminado,1522065735988,1281.8857300793672,4.733967737867232
Santa Pola,1524870914165,4163.935820765716,5.090317216384916
Alicante Metropolitana,1515652098268,1669.3410815848397,6.550401530519421
Elche Diseminado,1521506309262,5884.332234748882,2.67481092174656
Santa Pola,1520404682705,6793.939343244547,6.442238644589084
Alicante Metropolitana,1524534829041,7381.109662249695,4.252087522824521
Elche Metropolitana,1520747988122,7641.909366065963,2.13248967198494
Alicante Metropolitana,1519989468416,9782.344463659418,2.3975624823759816
Elche Metropolitana,1524679826135,6403.018421338136,4.412378350130755
Elche Diseminado,1520791195452,7189.794222350268,1.3849112869888092
Elche Metropolitana,1518331237231,108.20123650374546,8.480973069905884
Alicante Metropolitana,1521514024861,25.32949858935707,8.213017998565995
Alicante Diseminado,1518733696641,584.62683492436,9.637097264061518
Elche Metropolitana,1523378002006,4210.219493787479,2.4888608436001993
Santa Pola,1523153428670,9086.587863697241,5.836835192204751
Alicante Diseminado,1517937301935,8467.237817855474,1.4511693656194051
Alicante Diseminado,1523914633270,753.2720346495325,3.7708928867085403
